,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school,school_lower,school_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1591,2023-12-11,42653.87242734693,15060.79264981617,45976.25119612091,42496.37205506256,42817.39737648171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11759.76808028994,-11759.76808028994,-11759.76808028994,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252926976,2995.114252926976,2995.114252926976,-14754.882333216921,-14754.882333216921,-14754.882333216921,0.0,0.0,0.0,30894.104347056986
1592,2023-12-12,42659.317790240115,10857.901689520819,40389.414729659446,42500.815514516245,42823.510926427574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16769.057769920004,-16769.057769920004,-16769.057769920004,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329109051,-1708.5358329109051,-1708.5358329109051,-15060.52193700909,-15060.52193700909,-15060.52193700909,0.0,0.0,0.0,25890.26002032011
1593,2023-12-13,42664.763153133295,8647.767889875104,38131.56216838375,42505.199823273906,42829.55372400074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19339.582285335753,-19339.582285335753,-19339.582285335753,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840181063,-4058.650840181063,-4058.650840181063,-15280.931445154689,-15280.931445154689,-15280.931445154689,0.0,0.0,0.0,23325.180867797542
1594,2023-12-14,42670.20851602648,10047.110603499628,40371.182714474606,42509.50465703317,42835.58329053666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17402.32646888305,-17402.32646888305,-17402.32646888305,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098876535,-2075.403098876535,-2075.403098876535,-15326.923370006512,-15326.923370006512,-15326.923370006512,0.0,0.0,0.0,25267.882047143434
1595,2023-12-15,42675.65387891967,15883.115123203623,46031.9289463031,42513.80949079243,42840.68291471838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10720.071301777856,-10720.071301777856,-10720.071301777856,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284380938,4392.637284380938,4392.637284380938,-15112.70858615879,-15112.70858615879,-15112.70858615879,0.0,0.0,0.0,31955.582577141817
1596,2023-12-16,42681.09924181285,15168.234933846916,45350.38479298604,42517.801508238415,42846.6695572764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12251.222227532398,-12251.222227532398,-12251.222227532398,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757400236,2314.9178757400236,2314.9178757400236,-14566.140103272422,-14566.140103272422,-14566.140103272422,0.0,0.0,0.0,30429.877014280453
1597,2023-12-17,42686.54460470604,9222.371875574914,39914.02044374035,42521.753581964425,42853.945404138896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17648.27876549286,-17648.27876549286,-17648.27876549286,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996446059,-4009.873996446059,-4009.873996446059,-13638.404769046805,-13638.404769046805,-13638.404769046805,0.0,0.0,0.0,25038.265839213178
1598,2023-12-18,42691.98996759923,18600.34870276992,49058.04917933591,42525.71837894694,42861.22125100139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9316.956822398848,-9316.956822398848,-9316.956822398848,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529347944,2995.1142529347944,2995.1142529347944,-12312.071075333643,-12312.071075333643,-12312.071075333643,0.0,0.0,0.0,33375.03314520038
1599,2023-12-19,42697.435330492415,15359.826539742175,45868.76004786018,42529.68317592946,42868.49709786389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12315.05020860411,-12315.05020860411,-12315.05020860411,0.0,0.0,0.0,0.0,0.0,0.0,-1708.535832932106,-1708.535832932106,-1708.535832932106,-10606.514375672004,-10606.514375672004,-10606.514375672004,0.0,0.0,0.0,30382.385121888306
1600,2023-12-20,42702.880693385596,14903.641563110381,45685.640416679715,42533.64797291197,42875.77294472638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12638.617592813878,-12638.617592813878,-12638.617592813878,0.0,0.0,0.0,0.0,0.0,0.0,-4058.65084019095,-4058.65084019095,-4058.65084019095,-8579.966752622928,-8579.966752622928,-8579.966752622928,0.0,0.0,0.0,30064.26310057172
1601,2023-12-21,42708.326056278784,19962.829815388784,47683.04191979685,42538.04007368357,42882.28465945932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8403.160453851917,-8403.160453851917,-8403.160453851917,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030989209386,-2075.4030989209386,-2075.4030989209386,-6327.75735493098,-6327.75735493098,-6327.75735493098,0.0,0.0,0.0,34305.16560242687
1602,2023-12-22,42713.77141917197,27347.889502554262,59517.352627294815,42541.74755741463,42889.603343010785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.9482325480994,415.9482325480994,415.9482325480994,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284392718,4392.637284392718,4392.637284392718,-3976.6890518446194,-3976.6890518446194,-3976.6890518446194,0.0,0.0,0.0,43129.71965172007
1603,2023-12-23,42719.21678206515,29075.471667377056,58740.67429035287,42546.18572877601,42897.065031379905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.018252095683,639.018252095683,639.018252095683,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875741916,2314.917875741916,2314.917875741916,-1675.8996236462333,-1675.8996236462333,-1675.8996236462333,0.0,0.0,0.0,43358.23503416083
1604,2023-12-24,42724.66214495834,25226.639887933237,54089.646632927645,42550.6273963664,42903.20813819882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3594.811567894228,-3594.811567894228,-3594.811567894228,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964664496,-4009.8739964664496,-4009.8739964664496,415.06242857222145,415.06242857222145,415.06242857222145,0.0,0.0,0.0,39129.85057706411
1605,2023-12-25,42730.10750785153,33271.52764354639,62074.58424515157,42555.069063956784,42908.594224574226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5135.012196004903,5135.012196004903,5135.012196004903,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252927764,2995.114252927764,2995.114252927764,2139.897943077139,2139.897943077139,2139.897943077139,0.0,0.0,0.0,47865.11970385643
1606,2023-12-26,42735.552870744716,29529.159132698394,58221.86648723627,42559.51073154717,42915.777083639456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.1470165978822,1651.1470165978822,1651.1470165978822,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329074102,-1708.5358329074102,-1708.5358329074102,3359.6828495052923,3359.6828495052923,3359.6828495052923,0.0,0.0,0.0,44386.6998873426
1607,2023-12-27,42740.998233637896,27288.17464064655,57777.57040548092,42563.95239913756,42922.95994270469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.55675423411417,-92.55675423411417,-92.55675423411417,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401935157,-4058.6508401935157,-4058.6508401935157,3966.0940859594025,3966.0940859594025,3966.0940859594025,0.0,0.0,0.0,42648.44147940378
1608,2023-12-28,42746.443596531084,29882.790455741826,58903.02936493677,42568.30272796453,42932.244236123785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0106639719943,1817.0106639719943,1817.0106639719943,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098972558,-2075.403098972558,-2075.403098972558,3892.413762944552,3892.413762944552,3892.413762944552,0.0,0.0,0.0,44563.45426050308
1609,2023-12-29,42751.88895942427,35407.10718996795,64634.89034662319,42572.25590774916,42941.76393624574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7513.808443266226,7513.808443266226,7513.808443266226,0.0,0.0,0.0,0.0,0.0,0.0,4392.63728438263,4392.63728438263,4392.63728438263,3121.1711588835947,3121.1711588835947,3121.1711588835947,0.0,0.0,0.0,50265.6974026905
1610,2023-12-30,42757.33432231745,31497.967404391053,62541.50872109592,42576.216122790676,42948.176893290205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002.5034655631107,4002.5034655631107,4002.5034655631107,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757539107,2314.9178757539107,2314.9178757539107,1687.5855898091993,1687.5855898091993,1687.5855898091993,0.0,0.0,0.0,46759.83778788056
1611,2023-12-31,42762.77968521064,23991.04763782127,53478.45928278481,42580.31479500626,42954.499623637785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4331.504737727739,-4331.504737727739,-4331.504737727739,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996465102,-4009.873996465102,-4009.873996465102,-321.63074126263706,-321.63074126263706,-321.63074126263706,0.0,0.0,0.0,38431.2749474829
1612,2024-01-01,42768.22504810382,27395.44568376624,57295.13497632854,42584.52053937939,42960.82235398536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.77206647899928,-238.77206647899928,-238.77206647899928,0.0,0.0,0.0,-17.759737226077032,-17.759737226077032,-17.759737226077032,-238.77206647899928,-238.77206647899928,-238.77206647899928,0.0,0.0,0.0,2995.114252943918,2995.114252943918,2995.114252943918,-2774.101923690995,-2774.101923690995,-2774.101923690995,0.0,0.0,0.0,42750.46531087774
1613,2024-01-02,42773.67041099701,21066.630260760154,51130.20878888094,42590.5184996425,42967.145084332944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7210.321728590675,-7210.321728590675,-7210.321728590675,0.0,0.0,0.0,0.0,0.0,0.0,-1708.535832891273,-1708.535832891273,-1708.535832891273,-5501.7858956994,-5501.7858956994,-5501.7858956994,0.0,0.0,0.0,35563.34868240634
1614,2024-01-03,42779.1157738902,15586.944923238361,45324.02686093805,42595.53126232698,42973.467814680516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12372.912530246353,-12372.912530246353,-12372.912530246353,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508402034033,-4058.6508402034033,-4058.6508402034033,-8314.261690042951,-8314.261690042951,-8314.261690042951,0.0,0.0,0.0,30406.203243643846
1615,2024-01-04,42784.561136783384,15170.00640092021,44961.897839825586,42600.285966624455,42979.97746108246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13089.500000447257,-13089.500000447257,-13089.500000447257,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098916528,-2075.403098916528,-2075.403098916528,-11014.096901530724,-11014.096901530724,-11014.096901530724,0.0,0.0,0.0,29695.061136336128
1616,2024-01-05,42790.00649967657,19736.33784993643,49536.385433860305,42604.751995012106,42987.21537005112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9020.237211531361,-9020.237211531361,-9020.237211531361,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284380943,4392.637284380943,4392.637284380943,-13412.874495912305,-13412.874495912305,-13412.874495912305,0.0,0.0,0.0,33769.76928814521
1617,2024-01-06,42795.45186256975,14091.05260385471,43374.48493018744,42609.029352096535,42994.90271911766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13031.47088143115,-13031.47088143115,-13031.47088143115,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875755803,2314.917875755803,2314.917875755803,-15346.388757186955,-15346.388757186955,-15346.388757186955,0.0,0.0,0.0,29763.9809811386
1618,2024-01-07,42800.89722546293,7138.536926468632,37258.23562636065,42612.90008018294,43002.031901597635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20697.474741691854,-20697.474741691854,-20697.474741691854,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964726797,-4009.8739964726797,-4009.8739964726797,-16687.600745219173,-16687.600745219173,-16687.600745219173,0.0,0.0,0.0,22103.42248377108
1619,2024-01-08,42806.34258835613,12141.07453715098,42230.690447402856,42616.875269993405,43008.451892168196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14361.051826183182,-14361.051826183182,-14361.051826183182,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252966828,2995.114252966828,2995.114252966828,-17356.16607915001,-17356.16607915001,-17356.16607915001,0.0,0.0,0.0,28445.290762172946
1620,2024-01-09,42811.78795124931,9930.506682714948,38564.26054920367,42620.91621929484,43015.31417949235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19032.22495852807,-19032.22495852807,-19032.22495852807,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329163432,-1708.5358329163432,-1708.5358329163432,-17323.68912561173,-17323.68912561173,-17323.68912561173,0.0,0.0,0.0,23779.56299272124
1621,2024-01-10,42817.2333141425,7839.231888717921,36816.56096296102,42624.95716859627,43022.00380079438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20672.932979616922,-20672.932979616922,-20672.932979616922,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401713245,-4058.6508401713245,-4058.6508401713245,-16614.282139445593,-16614.282139445593,-16614.282139445593,0.0,0.0,0.0,22144.300334525575
1622,2024-01-11,42822.67867703568,10419.250958322564,40541.39136051414,42629.180946281114,43028.693422096396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17375.874333779822,-17375.874333779822,-17375.874333779822,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098908431,-2075.403098908431,-2075.403098908431,-15300.471234871387,-15300.471234871387,-15300.471234871387,0.0,0.0,0.0,25446.804343255855
1623,2024-01-12,42828.124039928865,17900.359341393152,48426.21688280155,42634.85766691504,43035.383043398426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9102.307687602854,-9102.307687602854,-9102.307687602854,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284377214,4392.637284377214,4392.637284377214,-13494.944971980067,-13494.944971980067,-13494.944971980067,0.0,0.0,0.0,33725.816352326015
1624,2024-01-13,42833.56940282205,19958.58285349039,48789.15513666143,42638.85777966654,43042.07266470045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9024.120943082016,-9024.120943082016,-9024.120943082016,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757318437,2314.9178757318437,2314.9178757318437,-11339.038818813859,-11339.038818813859,-11339.038818813859,0.0,0.0,0.0,33809.44845974004
1625,2024-01-14,42839.01476571524,15265.55267441176,44192.930790575556,42642.85789241805,43048.91361726716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12999.023121575827,-12999.023121575827,-12999.023121575827,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996468728,-4009.873996468728,-4009.873996468728,-8989.149125107095,-8989.149125107095,-8989.149125107095,0.0,0.0,0.0,29839.991644139416
1626,2024-01-15,42844.46012860842,25111.531591419556,53972.67357427294,42646.85800516954,43057.79143022869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3607.3292918430325,-3607.3292918430325,-3607.3292918430325,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529072645,2995.1142529072645,2995.1142529072645,-6602.443544750297,-6602.443544750297,-6602.443544750297,0.0,0.0,0.0,39237.13083676539
1627,2024-01-16,42849.90549150161,21830.4431554161,52226.2622320091,42650.95216894034,43064.32658471824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6031.800782387687,-6031.800782387687,-6031.800782387687,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329136684,-1708.5358329136684,-1708.5358329136684,-4323.264949474017,-4323.264949474017,-4323.264949474017,0.0,0.0,0.0,36818.10470911392
1628,2024-01-17,42855.35085439479,21265.039256526612,52549.91282946553,42655.34433863382,43071.28803756971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6330.162980685411,-6330.162980685411,-6330.162980685411,0.0,0.0,0.0,0.0,0.0,0.0,-4058.65084019759,-4058.65084019759,-4058.65084019759,-2271.5121404878205,-2271.5121404878205,-2271.5121404878205,0.0,0.0,0.0,36525.18787370938
1629,2024-01-18,42860.79621728798,25157.472751065812,55436.4657558928,42659.59153404246,43077.78304405628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2609.440929860606,-2609.440929860606,-2609.440929860606,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988717222,-2075.4030988717222,-2075.4030988717222,-534.0378309888836,-534.0378309888836,-534.0378309888836,0.0,0.0,0.0,40251.355287427374
1630,2024-01-19,42866.241580181166,33874.21304895065,62675.734169455536,42662.19419533263,43084.09446330877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232.876494020872,5232.876494020872,5232.876494020872,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284367128,4392.637284367128,4392.637284367128,840.2392096537446,840.2392096537446,840.2392096537446,0.0,0.0,0.0,48099.11807420204
1631,2024-01-20,42871.68694307435,31367.284080757654,60910.74001815899,42665.36666161058,43090.299788025164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.134469134617,4156.134469134617,4156.134469134617,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757676327,2314.9178757676327,2314.9178757676327,1841.2165933669849,1841.2165933669849,1841.2165933669849,0.0,0.0,0.0,47027.82141220897
1632,2024-01-21,42877.132305967534,26591.20794643041,57029.1099437403,42669.6384635184,43096.619975629554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1515.2569037125959,-1515.2569037125959,-1515.2569037125959,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996476306,-4009.873996476306,-4009.873996476306,2494.6170927637095,2494.6170927637095,2494.6170927637095,0.0,0.0,0.0,41361.87540225494
1633,2024-01-22,42882.57766886073,33848.23091044068,62700.007790719166,42674.00998959472,43102.9402572893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.764513166087,5850.764513166087,5850.764513166087,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252942984,2995.114252942984,2995.114252942984,2855.6502602231017,2855.6502602231017,2855.6502602231017,0.0,0.0,0.0,48733.34218202682
1634,2024-01-23,42888.02303175391,29116.565223867492,59063.19069847451,42678.38151567103,43109.275864677256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.6423877444938,1291.6423877444938,1291.6423877444938,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329387384,-1708.5358329387384,-1708.5358329387384,3000.1782206832327,3000.1782206832327,3000.1782206832327,0.0,0.0,0.0,44179.6654194984
1635,2024-01-24,42893.4683946471,28122.492243186196,56630.46177382487,42681.8385009003,43115.61115547656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1044.1919958943442,-1044.1919958943442,-1044.1919958943442,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401629735,-4058.6508401629735,-4058.6508401629735,3014.458844268629,3014.458844268629,3014.458844268629,0.0,0.0,0.0,41849.27639875275
1636,2024-01-25,42898.91375754028,29209.737818393154,58152.90056278228,42685.33974089029,43121.82658917719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2343108577561,909.2343108577561,909.2343108577561,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988968043,-2075.4030988968043,-2075.4030988968043,2984.6374097545613,2984.6374097545613,2984.6374097545613,0.0,0.0,0.0,43808.14806839803
1637,2024-01-26,42904.359120433466,34549.56605306673,64500.62640352989,42689.27763528541,43128.269220874754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7379.762254910401,7379.762254910401,7379.762254910401,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284378908,4392.637284378908,4392.637284378908,2987.1249705314917,2987.1249705314917,2987.1249705314917,0.0,0.0,0.0,50284.121375343864
1638,2024-01-27,42909.80448332665,33158.27990834701,61987.621236214414,42693.33606183121,43134.79740205153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.7636222977735,5395.7636222977735,5395.7636222977735,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757435243,2314.9178757435243,2314.9178757435243,3080.845746554249,3080.845746554249,3080.845746554249,0.0,0.0,0.0,48305.56810562442
1639,2024-01-28,42915.249846219835,27418.51368552473,56425.403766992495,42697.5412372474,43140.864360530046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.7957096282754,-707.7957096282754,-707.7957096282754,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964749584,-4009.8739964749584,-4009.8739964749584,3302.078286846683,3302.078286846683,3302.078286846683,0.0,0.0,0.0,42207.45413659156
1640,2024-01-29,42920.69520911302,35996.30901481568,64814.92185949808,42702.070058523,43147.98333280883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6657.402245827101,6657.402245827101,6657.402245827101,0.0,0.0,0.0,0.0,0.0,0.0,2995.11425293148,2995.11425293148,2995.11425293148,3662.287992895621,3662.287992895621,3662.287992895621,0.0,0.0,0.0,49578.09745494012
1641,2024-01-30,42926.14057200621,30019.77305944684,60645.796137476194,42706.49451634593,43154.743200156074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.4551122283706,2440.4551122283706,2440.4551122283706,0.0,0.0,0.0,0.0,0.0,0.0,-1708.535832912028,-1708.535832912028,-1708.535832912028,4148.990945140398,4148.990945140398,4148.990945140398,0.0,0.0,0.0,45366.595684234584
1642,2024-01-31,42931.58593489939,28770.942181157658,58087.115601332334,42709.66867065549,43161.4349205826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.691469633756,670.691469633756,670.691469633756,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401873507,-4058.6508401873507,-4058.6508401873507,4729.342309821107,4729.342309821107,4729.342309821107,0.0,0.0,0.0,43602.277404533146
